医薬品コード,名称,薬価基準収載医薬品コード
620004061,ベニジピン塩酸塩錠４ｍｇ「日医工」,2171021F2179
620004062,ベニジピン塩酸塩錠４ｍｇ「ＹＤ」,2171021F2144
620004063,ベニジピン塩酸塩錠８「ＴＣＫ」　８ｍｇ,2171021F3035
620004064,ベニジピン塩酸塩錠８ｍｇ「サワイ」,2171021F3043
620004065,ベニトーワ錠２ｍｇ,2171021F1148
620004066,ベニトーワ錠４ｍｇ,2171021F2187
620004182,ベネクトミン静注用１００ｍｇ,2133400D1074
620004284,シンベノン錠１０　１０ｍｇ,2144002F3019
620004286,セーラジール錠５０ｍｇ,2123011F2011
620004390,メチルドパ錠２５０ｍｇ「トーワ」,2145001F2015
620004437,アタナールカプセル１０　１０ｍｇ,2171014M2275
620004453,インデラルＬＡカプセル６０ｍｇ,2149014M1049
620004467,カタプレス錠７５μｇ　０．０７５ｍｇ,2149001F1034
620004468,カタプレス錠１５０μｇ　０．１５ｍｇ,2149001F2065
620004490,コポネント錠２０ｍｇ,2149019F2200
620004527,チオグール錠５ｍｇ,2123005F1192
620004539,ニスタジール散１０％,2149019B1016
620004558,ピロラクトン錠２５ｍｇ,2133001F1492
620004559,ピンドロール錠５ｍｇ「日医工」,2123009F3550
620004593,ミケラン細粒１％,2123005C2036
620004615,ラッカルミン錠２５ｍｇ,2133001F1506
620004758,フロセミド注２０ｍｇ「トーワ」,2139401A2161
620004844,メチニン錠５０ｍｇ,2123011F2011
620004907,アニスタジン錠２ｍｇ,2132003F1311
620004914,アルダクトンＡ細粒１０％,2133001C1097
620004915,アルダクトンＡ錠２５ｍｇ,2133001F1522
620004919,アレステン錠１５０ｍｇ,2149003F1173
620004929,イスハート錠５ｍｇ,2123009F3568
620004938,エスカロン錠２５ｍｇ,2135001F1110
620004966,カルテロール錠５ｍｇ,2123005F1206
620004967,カルノノン錠５ｍｇ,2123005F1214
620005002,サプレスタ顆粒２％,2149038D1044
620005019,ゼグミューラー錠４０ｍｇ,2149010F2200
620005031,ソラシロール錠１０ｍｇ,2123008F1242
620005049,トリクロルメチアジド錠２ｍｇ「ＹＤ」,2132003F1320
620005050,トリスメン錠２ｍｇ,2132003F1338
620005077,ピンドロール錠５ｍｇ「トーワ」,2123009F3606
620005102,ベック顆粒２％,2149038D1052
620005192,ニトプロ持続静注液６ｍｇ　２ｍＬ,2149401A1030
620005193,ニトプロ持続静注液３０ｍｇ　１０ｍＬ,2149401A2036
620005221,フロセミド注２０ｍｇシリンジ「タイヨー」　２ｍＬ,2139401G1028
620005429,コニプロス錠２ｍｇ,2171021F1156
620005430,コニプロス錠８ｍｇ,2171021F3060
620005523,ニルバジピン錠２ｍｇ「ＪＧ」,2149022F1060
620005524,ニルバジピン錠４ｍｇ「ＪＧ」,2149022F2083
620005550,フロセミド錠２０ｍｇ「ＪＧ」,2139005F1079
620005551,ベニジピン塩酸塩錠２ｍｇ「ＭＥＤ」,2171021F1164
620005552,ベニジピン塩酸塩錠２ｍｇ「タナベ」,2171021F1172
620005553,ベニジピン塩酸塩錠４ｍｇ「ＭＥＤ」,2171021F2195
620005554,ベニジピン塩酸塩錠４ｍｇ「タナベ」,2171021F2209
620005555,ベニジピン塩酸塩錠８ｍｇ「ＭＥＤ」,2171021F3078
620005556,ベニジピン塩酸塩錠８ｍｇ「タナベ」,2171021F3086
620005798,アプレゾリン注射用２０ｍｇ,2142400D1014
620005824,セララ錠２５ｍｇ,2149045F1029
620005825,セララ錠５０ｍｇ,2149045F2025
620005826,セララ錠１００ｍｇ,2149045F3021
620005904,アムロジン錠２．５ｍｇ,2171022F1045
620005905,アムロジン錠５ｍｇ,2171022F2041
620005927,ウルソトラン錠２ｍｇ,2132003F1346
620005935,エブランチルカプセル１５ｍｇ,2149020N1031
620005936,エブランチルカプセル３０ｍｇ,2149020N2038
620005953,クバクロン錠２ｍｇ,2132003F1354
620005972,サワタールＬＡカプセル６０ｍｇ,2149014M1057
620006003,セパミット－Ｒ細粒２％,2171014C2032
620006004,セパミット細粒１％,2171014C1044
620006050,トリクロルメチアジド錠２ｍｇ「ＣＨ」,2132003F1362
620006051,トリテレン・カプセル５０ｍｇ,2133002M1062
620006106,フルトリア錠２ｍｇ,2132003F1370
620006110,フロセミド錠４０ｍｇ「トーワ」,2139005F2407
620006149,メルラクトン錠２５ｍｇ,2133001F1530
620006155,ヨウチアゼム錠３０ｍｇ,2171006F1267
620006158,リシノプリル錠１０ｍｇ「トーワ」,2144006F2118
620006273,ニスタジール注１０ｍｇ　１０ｍＬ,2149400A2112
620006556,アポプリール細粒５％,2144001C1015
620006563,エナラプリルマレイン酸塩錠５ｍｇ「ＣＨ」,2144002F2012
620006564,エナラプリルマレイン酸塩錠１０ｍｇ「ＣＨ」,2144002F3019
620006586,テノミロール錠５０ｍｇ,2123011F2011
620006602,リスモリース錠５０ｍｇ,2123011F2011
620006664,塩酸ベニジピン錠２ｍｇ「マイラン」,2171021F1180
620006665,塩酸ベニジピン錠４ｍｇ「マイラン」,2171021F2217
620006745,エナラプリルマレイン酸塩錠　２．５ｍｇ,2144002F1016
620006746,リシノプリル錠　１０ｍｇ,2144006F2010
620006747,ニカルジピン塩酸塩１０％散,2149019B1016
620006793,アバプロ錠５０ｍｇ,2149046F1023
620006794,アバプロ錠１００ｍｇ,2149046F2020
620006796,イルベタン錠５０ｍｇ,2149046F1031
620006797,イルベタン錠１００ｍｇ,2149046F2038
620006819,アテネラート細粒１％,2171014C1052
620006820,アテネラート錠１０ｍｇ,2171014F1105
620006844,イセジピール錠２０ｍｇ,2149019F2235
620006879,カプトプリル錠１２．５ｍｇ「トーワ」,2144001F1240
620006932,ジルチアゼム塩酸塩錠３０ｍｇ「ＺＥ」,2171006F1275
620007003,トリクロルメチアジド錠２ｍｇ「タイヨー」,2132003F1389
620007010,ニソルジピン錠５ｍｇ「トーワ」,2171019F1094
620007014,ニフェジピンＬ錠１０ｍｇ「サワイ」,2171014G1232
620007015,ニフェジピンＬ錠２０ｍｇ「サワイ」,2171014G2280
620007016,ニフェジピンカプセル５ｍｇ「サワイ」,2171014M1120
620007070,フロセミド錠４０ｍｇ「イセイ」,2139005F2415
620007146,ルネトロン錠１ｍｇ,2139004F1040
620007160,ワイテンス錠２ｍｇ,2149017F1035
620007548,ルネトロン注射液０．５ｍｇ,2139400A1039
620007817,アムロジピンＯＤ錠２．５ｍｇ「トーワ」,2171022F3030
620007818,アムロジピンＯＤ錠５ｍｇ「トーワ」,2171022F4036
620007819,アムロジピン錠２．５ｍｇ「あすか」,2171022F1193
620007820,アムロジピン錠２．５ｍｇ「アメル」,2171022F1207
620007822,アムロジピン錠２．５ｍｇ「ＥＭＥＣ」,2171022F1061
620007823,アムロジピン錠２．５ｍｇ「イセイ」,2171022F1215
620007825,アムロジピン錠２．５ｍｇ「イワキ」,2171022F1223
620007826,アムロジピン錠２．５ｍｇ「ＮＳ」,2171022F1134
620007827,アムロジピン錠２．５ｍｇ「ＮＰ」,2171022F1126
620007828,アムロジピン錠２．５ｍｇ「Ｆ」,2171022F1088
620007829,アムロジピン錠２．５ｍｇ「ＭＥＤ」,2171022F1118
620007830,アムロジピン錠２．５ｍｇ「オーハラ」,2171022F1231
620007831,アムロジピン錠２．５ｍｇ「科研」,2171022F1240
620007833,アムロジピン錠２．５ｍｇ「ＫＮ」,2171022F1100
620007834,アムロジピン錠２．５ｍｇ「ケミファ」,2171022F1266
620007836,アムロジピン錠２．５ｍｇ「サワイ」,2171022F1282
620007837,アムロジピン錠２．５ｍｇ「サンド」,2171022F1290
620007838,アムロジピン錠２．５ｍｇ「ＪＧ」,2171022F1096
620007839,アムロジピン錠２．５ｍｇ「ＣＨ」,2171022F1053
620007840,アムロジピン錠２．５ｍｇ「タイヨー」,2171022F1304
620007841,アムロジピン錠２．５ｍｇ「タカタ」,2171022F1312
620007842,アムロジピン錠２．５ｍｇ「タナベ」,2171022F1320
620007843,アムロジピン錠２．５ｍｇ「ツルハラ」,2171022F1339
620007844,アムロジピン錠２．５ｍｇ「ＴＣＫ」,2171022F1169
620007845,アムロジピン錠２．５ｍｇ「ＴＹＫ」,2171022F1177
620007846,アムロジピン錠２．５ｍｇ「トーワ」,2171022F1347
620007847,アムロジピン錠２．５ｍｇ「日医工」,2171022F1355
620007848,アムロジピン錠２．５ｍｇ「ＰＨ」,2171022F1142
620007849,アムロジピン錠２．５ｍｇ「フソー」,2171022F1363
620007850,アムロジピン錠２．５ｍｇ「マイラン」,2171022F1371
620007851,アムロジピン錠２．５ｍｇ「明治」,2171022F1380
620007852,アムロジピン錠２．５ｍｇ「ＹＤ」,2171022F1185
620007853,アムロジピン錠５ｍｇ「あすか」,2171022F2190
620007854,アムロジピン錠５ｍｇ「アメル」,2171022F2203
620007856,アムロジピン錠５ｍｇ「ＥＭＥＣ」,2171022F2068
620007857,アムロジピン錠５ｍｇ「イセイ」,2171022F2211
620007859,アムロジピン錠５ｍｇ「イワキ」,2171022F2220
620007860,アムロジピン錠５ｍｇ「ＮＳ」,2171022F2130
620007861,アムロジピン錠５ｍｇ「ＮＰ」,2171022F2122
620007862,アムロジピン錠５ｍｇ「Ｆ」,2171022F2084
620007863,アムロジピン錠５ｍｇ「ＭＥＤ」,2171022F2114
620007864,アムロジピン錠５ｍｇ「オーハラ」,2171022F2238
620007865,アムロジピン錠５ｍｇ「科研」,2171022F2246
620007867,アムロジピン錠５ｍｇ「ＫＮ」,2171022F2106
620007868,アムロジピン錠５ｍｇ「ケミファ」,2171022F2262
620007870,アムロジピン錠５ｍｇ「サワイ」,2171022F2289
620007871,アムロジピン錠５ｍｇ「サンド」,2171022F2297
620007872,アムロジピン錠５ｍｇ「ＪＧ」,2171022F2092
620007873,アムロジピン錠５ｍｇ「ＣＨ」,2171022F2050
620007874,アムロジピン錠５ｍｇ「タイヨー」,2171022F2300
620007875,アムロジピン錠５ｍｇ「タカタ」,2171022F2319
620007876,アムロジピン錠５ｍｇ「タナベ」,2171022F2327
620007877,アムロジピン錠５ｍｇ「ツルハラ」,2171022F2335
620007878,アムロジピン錠５ｍｇ「ＴＣＫ」,2171022F2165
620007879,アムロジピン錠５ｍｇ「ＴＹＫ」,2171022F2173
620007880,アムロジピン錠５ｍｇ「トーワ」,2171022F2343
620007881,アムロジピン錠５ｍｇ「日医工」,2171022F2351
620007882,アムロジピン錠５ｍｇ「ＰＨ」,2171022F2149
620007883,アムロジピン錠５ｍｇ「フソー」,2171022F2360
620007884,アムロジピン錠５ｍｇ「マイラン」,2171022F2378
620007885,アムロジピン錠５ｍｇ「明治」,2171022F2386
620007886,アムロジピン錠５ｍｇ「ＹＤ」,2171022F2181
620007917,イミダプリル塩酸塩錠２．５ｍｇ「オーハラ」,2144008F1080
620007918,イミダプリル塩酸塩錠２．５ｍｇ「ＪＧ」,2144008F1056
620007919,イミダプリル塩酸塩錠２．５ｍｇ「タイヨー」,2144008F1099
620007920,イミダプリル塩酸塩錠２．５ｍｇ「ＴＣＫ」,2144008F1064
620007921,イミダプリル塩酸塩錠２．５ｍｇ「ＴＹＫ」,2144008F1072
620007923,イミダプリル塩酸塩錠５ｍｇ「オーハラ」,2144008F2087
620007924,イミダプリル塩酸塩錠５ｍｇ「ＪＧ」,2144008F2052
620007925,イミダプリル塩酸塩錠５ｍｇ「タイヨー」,2144008F2095
620007926,イミダプリル塩酸塩錠５ｍｇ「ＴＣＫ」,2144008F2060
620007927,イミダプリル塩酸塩錠５ｍｇ「ＴＹＫ」,2144008F2079
620007929,イミダプリル塩酸塩錠１０ｍｇ「オーハラ」,2144008F3083
620007930,イミダプリル塩酸塩錠１０ｍｇ「ＪＧ」,2144008F3059
620007931,イミダプリル塩酸塩錠１０ｍｇ「タイヨー」,2144008F3091
620007932,イミダプリル塩酸塩錠１０ｍｇ「ＴＣＫ」,2144008F3067
620007933,イミダプリル塩酸塩錠１０ｍｇ「ＴＹＫ」,2144008F3075
620007943,エナラプリルＭ錠２．５「ＥＭＥＣ」　２．５ｍｇ,2144002F1148
620007944,エナラプリルＭ錠１０「ＥＭＥＣ」　１０ｍｇ,2144002F3108
620007997,塩酸ベニジピン錠８ｍｇ「マイラン」,2171021F3094
620008031,トラントーワ錠０．５ｍｇ,2144011F1058
620008034,ニフェジピンカプセル１０ｍｇ「サワイ」,2171014M2291
620008040,ノルバスクＯＤ錠２．５ｍｇ,2171022F3048
620008041,ノルバスクＯＤ錠５ｍｇ,2171022F4044
620008059,プレドリック錠０．５　０．５ｍｇ,2144011F1066
620008063,ベニジピン塩酸塩錠２ｍｇ「ＣＨ」,2171021F1199
620008064,ベニジピン塩酸塩錠４ｍｇ「ＣＨ」,2171021F2225
620008065,ベニジピン塩酸塩錠８ｍｇ「ＮＰＩ」,2171021F3116
620008066,ベニジピン塩酸塩錠８ｍｇ「ＯＭＥ」,2171021F3124
620008067,ベニジピン塩酸塩錠８ｍｇ「ＣＨ」,2171021F3108
620008068,ベニジピン塩酸塩錠８ｍｇ「日医工」,2171021F3132
620008069,ベニトーワ錠８ｍｇ,2171021F3140
620008281,アテネミール錠５０ｍｇ,2123011F2011
620008282,アテノリズム錠５０ｍｇ,2123011F2011
620008283,アテノロール錠５０ｍｇ「タイヨー」,2123011F2011
620008285,アポプロン錠０．２５ｍｇ,2143006F2013
620008291,エナラプリルマレイン酸塩錠２．５ｍｇ「ＣＨ」,2144002F1016
620008345,メルラクトン細粒１０％,2133001C1011
620008347,ユープレスドパ錠２５０ｍｇ,2145001F2015
620008452,イミダプリル塩酸塩錠２．５ｍｇ「ガレン」,2144008F1129
620008453,イミダプリル塩酸塩錠２．５ｍｇ「ケミファ」,2144008F1137
620008454,イミダプリル塩酸塩錠２．５ｍｇ「サワイ」,2144008F1145
620008455,イミダプリル塩酸塩錠２．５ｍｇ「トーワ」,2144008F1153
620008456,イミダプリル塩酸塩錠２．５ｍｇ「日医工」,2144008F1161
620008457,イミダプリル塩酸塩錠２．５ｍｇ「ＰＨ」,2144008F1102
620008458,イミダプリル塩酸塩錠２．５ｍｇ「ＹＤ」,2144008F1110
620008459,イミダプリル塩酸塩錠５ｍｇ「ガレン」,2144008F2125
620008460,イミダプリル塩酸塩錠５ｍｇ「ケミファ」,2144008F2133
620008461,イミダプリル塩酸塩錠５ｍｇ「サワイ」,2144008F2141
620008462,イミダプリル塩酸塩錠５ｍｇ「トーワ」,2144008F2150
620008463,イミダプリル塩酸塩錠５ｍｇ「日医工」,2144008F2168
620008464,イミダプリル塩酸塩錠５ｍｇ「ＰＨ」,2144008F2109
620008465,イミダプリル塩酸塩錠５ｍｇ「ＹＤ」,2144008F2117
620008466,イミダプリル塩酸塩錠１０ｍｇ「ガレン」,2144008F3121
620008467,イミダプリル塩酸塩錠１０ｍｇ「ケミファ」,2144008F3130
620008468,イミダプリル塩酸塩錠１０ｍｇ「サワイ」,2144008F3148
620008469,イミダプリル塩酸塩錠１０ｍｇ「トーワ」,2144008F3156
620008470,イミダプリル塩酸塩錠１０ｍｇ「日医工」,2144008F3164
620008471,イミダプリル塩酸塩錠１０ｍｇ「ＰＨ」,2144008F3105
620008472,イミダプリル塩酸塩錠１０ｍｇ「ＹＤ」,2144008F3113
620008516,レニメック錠１０　１０ｍｇ,2144002F3124
620008517,レノペント錠１０　１０ｍｇ,2144002F3019
620008602,カプトリル－Ｒカプセル１８．７５ｍｇ,2144001N1059
620008603,カプトリル細粒５％,2144001C1074
620008611,クロポリジン錠２ｍｇ,2132003F1397
620008670,ニュートライド錠２５ｍｇ,2132004F1090
620008677,バイカロン錠２５ｍｇ,2135001F1128
620008697,ピチオロール錠５ｍｇ,2123009F3614
620008701,ビリンガル錠５ｍｇ,2123009F3622
620008715,ベハイド錠４ｍｇ,2132006F1048
620008718,ヘマレキート錠３０ｍｇ,2171006F1283
620008755,メルカトア錠５ｍｇ,2123005F1222
620008781,ロプレソールＳＲ錠１２０ｍｇ,2149010G1055
620008863,ソルダクトン静注用１００ｍｇ,2133400D1082
620008864,ソルダクトン静注用２００ｍｇ,2133400D2097
620009090,エカード配合錠ＨＤ,2149111F2024
620009091,エカード配合錠ＬＤ,2149111F1028
620009092,コディオ配合錠ＥＸ,2149112F2029
620009093,コディオ配合錠ＭＤ,2149112F1022
620009106,ニューロタン錠１００ｍｇ,2149039F3026
620009126,ニューロタン錠２５ｍｇ,2149039F1031
